servidor,anio,AR,BB,BO,BQ,BR,BZ,CL,CO,CR,CU,CW,DM,DO,EC,GF,GP,GT,GY,HN,HT,JM,KY,LC,MQ,MX,NI,PA,PE,PR,PY,SR,SV,TT,UY,VC,VE,VI
I,2018,83.4922174757281,56.1004735099338,154.568082739509,0.0,82.4381997379258,135.639456349206,110.878692377496,156.870930313589,141.48375,47.4771923076923,78.5232094594595,58.727,147.778012946979,182.112387052342,178.069571428571,195.025364583333,155.101768292683,0.0,144.465069078947,142.043117647059,44.8475405405405,119.041922222222,68.0589761904762,111.166076086956,95.3154157381616,149.841638888889,94.5917874396136,122.343015463917,67.3387389937107,58.179625,99.0191440677966,193.033784722222,67.0603848920863,42.5584220563847,68.8608947368421,124.987475062344,121.6553875
I,2019,73.51188475,52.3855490196079,142.314681547619,0.0,66.8099186962751,117.013677824268,105.87497485081,187.48698997709,147.650503322259,69.6075892857143,106.902449579832,127.761454545455,148.244738132911,133.977240896358,195.605416666667,230.390588235294,178.596635638298,0.0,213.352535087719,93.8620476190476,0.0,115.851625,57.5791666666667,55.4854239130435,81.4782312724894,136.79625,107.406366336634,139.936375668449,65.3700336134454,16.5598836734694,93.425775862069,189.812766233766,83.53184765625,32.6392645051194,67.06425,101.365671052632,66.1351388888889
I,2020,69.6549747126437,41.5894301075269,189.933065602837,0.0,78.1127801057771,102.244803418803,59.6766281281281,107.396941176471,100.926876893939,48.2605729166667,75.2364090909091,53.9190806451613,63.0052519685039,20.7291957236842,192.601787878788,108.786894366197,85.3230316091954,72.0925,97.040474137931,92.3685,0.0,115.014128571429,79.6059339622641,65.4643676470588,77.1677309619237,45.9689375,96.5513687150838,161.776758695652,84.3286546391753,18.4211768060837,162.717014285714,36.7609888888889,93.449006097561,20.2037652173913,0.0,72.901563583815,48.8370208333333
I,2021,34.1591244394619,0.0,18.53475,0.0,47.7916574410163,0.0,27.354078125,116.679004901961,68.2354208333333,78.6948214285714,0.0,0.0,45.0700788043478,10.6120677966102,0.0,0.0,86.8952125984252,0.0,54.3544375,0.0,0.0,0.0,0.0,0.0,69.5873662182362,0.0,85.1235,67.2873455882353,88.1865384615385,3.47048936170213,0.0,0.0,117.069338709677,20.0281610878661,0.0,59.8375153061225,44.4096666666667
I,2022,42.7483682432432,0.0,0.0,0.0,35.9714226044226,0.0,23.3663072033898,133.681989795918,71.6877181818182,143.9114375,0.0,0.0,116.563745454545,13.3835909090909,0.0,0.0,54.9506779661017,0.0,111.872291666667,0.0,0.0,0.0,0.0,0.0,83.9136385542169,0.0,165.959947368421,30.4428235294118,87.9447272727273,4.89241666666667,0.0,0.0,105.373861111111,17.5234814814815,0.0,89.0990135135135,51.498
J,2012,32.5036111111111,0.0,0.0,65.0522272727273,154.417954268293,56.7282714285714,207.831201754386,94.09575,124.466990740741,0.0,19.5007272727273,0.0,80.7738103448276,0.0,0.0,0.0,93.0916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.003166666667,0.0,0.0,0.0,236.703318181818,0.0,0.0,0.0
J,2013,72.6500137061404,0.0,0.0,94.0802261904762,187.815811467444,116.9605,246.287959212377,123.1213,129.569683168317,0.0,80.1051208053691,0.0,163.778666666667,243.648444444444,0.0,0.0,197.009333333333,0.0,0.0,0.0,149.272333333333,105.2748125,0.0,0.0,97.9499206349206,0.0,0.0,184.7795,0.0,208.860472222222,254.574583333333,0.0,0.0,252.724843283582,0.0,149.254833333333,0.0
J,2014,104.325393724935,0.0,0.0,91.382775,61.4685110217456,119.998166666667,194.262737953304,151.165671383648,119.839770992366,95.071534883721,45.6374312977099,0.0,103.934901162791,203.618933962264,128.16492,83.0700117647059,96.4128831168831,0.0,72.9380740740741,0.0,74.700379032258,43.6214555555556,0.0,111.254696428571,122.142981414868,62.0840555555556,0.0,188.821896296296,49.9519,226.8004,124.884,43.5489411764706,102.432583333333,93.4063050682262,0.0,176.951588235294,50.7119625
J,2015,91.0606982323233,70.845,142.270539473684,0.0,70.7742678597411,86.5423076923077,191.06631372549,122.924930167598,63.9537152317881,102.291636363636,90.4097222222222,0.0,97.1251236933798,174.47007826087,143.760579545455,95.0681814814815,101.283440789474,132.178185185185,114.412475717439,0.0,86.1544049586777,74.0290113636363,80.3979375,101.410972972973,84.3447320916905,81.1245357142857,113.9070625,177.571844512195,94.0019699074074,206.561483333333,148.627806122449,110.583,132.108372007366,52.3578498062016,0.0,111.897149920255,58.4512380952381
J,2016,59.6701189790037,59.3900555555556,40.0335714285714,0.0,54.7367015296368,114.2529,146.125900675676,100.834452542373,42.0974747340425,214.587203125,109.689255905512,0.0,80.6792357819906,113.769966796875,195.748350746269,126.323821428571,93.2227347560976,97.0250227272727,106.852684782609,85.9072857142857,53.7997244897959,198.425125,92.3145731707317,176.609083333333,129.106608235294,62.6114166666667,76.153,133.846657563025,51.3242651515152,186.5585,91.0471782178217,61.8804432624113,104.494110429448,40.1956844919786,50.4956,103.555855095541,96.7258
J,2017,67.4564382716049,59.3199891304348,73.1078862660944,0.0,43.903751497006,83.2099208333333,63.8012410196987,115.361802721088,44.0799850230415,102.720661764706,74.418995412844,0.0,81.1620887784091,144.649201780415,163.065238095238,147.910275,103.16848,0.0,109.526083333333,0.0,135.5067,133.757673913043,85.3450217391304,145.524640625,130.044201508621,79.2792894736842,97.0354580645162,99.4715411764706,75.0512409638555,117.289176595745,95.2058398058252,84.4383377192983,93.8850688073395,62.6010860294118,75.29475,123.015173986486,120.210514705882
J,2018,77.2985324983073,60.6751953642384,178.439424168298,0.0,46.1117935388043,113.45611965812,37.6029511769834,151.920037401575,48.1351486486487,51.0372317073171,78.4479423076923,0.0,123.401333579882,150.560033033033,138.787211538462,145.473315789474,124.518330645161,0.0,124.736942307692,119.101882352941,73.2588472222222,120.713431818182,75.636575,153.330556818182,121.521797218155,179.032767857143,72.8556014851485,179.134711015737,91.0382453987731,108.980413857678,91.9691982758621,83.4064264705883,89.4896123188406,59.0320571672355,70.5877894736842,114.21876446281,103.521794117647
J,2019,57.2999188151399,44.7664346405228,154.10761485826,0.0,61.2141488137814,97.6740674242425,24.600824291498,152.153351895735,42.8721335311572,47.6583518518519,77.2795076923077,69.674625,107.663328723404,150.634162903226,127.035166666667,162.62897826087,121.891179104478,0.0,177.1115,57.0081363636363,0.0,90.5631590909091,68.9777291666667,56.8584347826087,82.5067092024541,80.27475,70.8505390625,151.108017379679,78.205537815126,73.3573858921162,98.8820303030303,48.6788181818182,57.71609375,58.1088300884956,68.88325,90.8845594713656,46.9780777777778
J,2020,60.4394518860663,42.7238494623656,170.372021696253,0.0,86.0109599999998,109.4393875,30.7533639607494,91.4824214285714,38.386458781362,48.2863958333333,64.90925,60.5423461538462,50.3628896484375,84.7556003236246,106.733882352941,89.0029647887324,65.5663735955056,70.4935,54.074052631579,52.3665,0.0,82.4365714285714,79.2978113207547,70.3779264705882,63.501652217742,49.971,67.8344220430108,145.777667391304,64.3060721649485,70.6184671532847,115.140765625,33.4633555555555,25.6590853658537,44.9350331010453,0.0,73.5771179487179,28.3858541666667
J,2021,70.6891029411764,0.0,200.240026315789,0.0,48.0666802536231,0.0,36.3739663865547,95.6428076923077,23.9607261904762,48.5636,0.0,0.0,30.0928789473684,125.026777777778,0.0,0.0,93.7668721804511,0.0,42.9670208333333,0.0,0.0,0.0,0.0,0.0,52.9122307692307,0.0,72.8621333333333,110.638330882353,80.3833076923077,41.9038457446809,0.0,0.0,31.5302253521127,50.092844,0.0,83.843825,32.5014791666667
J,2022,40.4294504132231,52.072875,146.848445578231,0.0,46.8316327554745,131.269833333333,18.3428323809524,99.5085384615385,27.9163614457831,104.410354166667,94.9402916666667,0.0,38.6971566666667,91.9004455782313,104.8289,78.9123857142857,76.5533630952381,0.0,51.6331627906977,0.0,0.0,61.2625,72.594890625,73.5879090909091,54.4597386018238,42.3786428571429,65.2880652173913,95.5884179104478,64.0660147058824,30.9526363636364,104.89525,42.4465,44.6261363636364,41.7246081081081,0.0,60.4804888059702,30.7130526315789
K,2012,236.399438271605,0.0,0.0,224.656409090909,199.778851145038,59.7479393939394,230.592180952381,77.758671875,86.9271041666666,0.0,53.8392466666667,0.0,224.03906,0.0,0.0,0.0,92.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.575083333333,0.0,0.0,0.0,171.817131205674,0.0,0.0,0.0
K,2013,228.373257377049,0.0,0.0,104.511682926829,215.251282692308,61.5637948717949,232.192526950355,76.2106333333333,106.362602941176,0.0,56.7266656804734,0.0,196.511583333333,253.458888888889,0.0,0.0,170.650166666667,0.0,0.0,0.0,41.7212083333333,142.153,0.0,0.0,119.524277777778,0.0,0.0,273.106,0.0,206.8411875,78.693,0.0,0.0,166.558470833333,0.0,195.062066666667,0.0
K,2014,220.203522119707,0.0,0.0,98.4081904761905,197.204659898477,54.7757857142857,217.850125346645,144.990705014749,79.4308992537314,206.041723577236,135.527290076336,0.0,126.255388257576,210.812520833333,282.692659090909,148.026267857143,152.560763513514,0.0,95.147125,0.0,42.4620476190476,144.1771,0.0,159.665481481482,124.042964285714,81.6127083333333,0.0,179.904740740741,52.3573333333333,194.109111111111,113.79825,37.6349705882353,93.7262822580645,212.702866855524,0.0,168.732785714286,86.8804625
K,2015,232.754369561404,60.2056666666667,147.873465116279,0.0,209.459847686151,58.6236538461538,223.572660722149,137.558061827957,106.6885,197.161538461538,174.670196969697,0.0,111.084638497653,167.842073076923,264.306266666667,143.233791428571,83.4770992907801,128.579303571429,105.665773026316,0.0,70.7435042735043,105.374590909091,125.57075,142.540957142857,105.335196531792,53.4885714285714,184.6084375,202.977769151139,97.2632808219178,268.7217,99.0933461538462,117.56973630137,128.660063314711,146.15073151751,0.0,141.429261261261,109.456698412698
K,2016,127.421287028922,49.8946666666667,185.930082191781,0.0,161.49892,68.1416805555556,229.536761611179,115.716805369128,51.6536591511937,221.441607142857,86.9742755905512,0.0,84.4777245862885,134.354501838235,179.664270833333,138.142065789474,94.5676295180723,64.0542727272727,96.2885595854923,64.556375,50.2501,78.2494642857143,84.698880952381,181.22298,99.9946960556845,33.4909722222222,0.0,181.969125,108.497382575758,259.481033333333,89.5670495049504,89.2128181818182,103.70354601227,15.8168121645796,41.4835333333333,160.626311746988,117.356307692308
K,2017,90.1644666522302,52.9734028776978,196.932837121212,0.0,155.861908807482,45.6702875,139.524954879328,108.430974576271,58.9451247165533,85.3397380952381,64.4086227272727,0.0,95.5980675487464,140.628210294118,152.42444047619,159.094414634146,68.7870643564357,0.0,101.515456852792,0.0,104.481942857143,180.259409090909,79.0906928571428,180.1295,95.2498180851063,77.0852105263158,103.5142,184.96888836478,104.577308383234,237.383296875,88.3703619047619,71.3556397849462,88.9258146551724,15.0463737151248,67.8722631578947,171.616779605263,118.394441176471
K,2018,41.0999864800759,54.8205993377483,129.149406321402,0.0,130.606258241758,110.53152016129,45.705441475827,117.998062068965,44.724275147929,77.1697894736842,60.5972071005917,53.326,87.3251721813726,143.499789402174,102.489214285714,100.320346938776,61.5230142857143,0.0,79.1954545454546,23.7364117647059,56.7381891891892,135.9027,67.9255357142857,148.421347826087,103.452397222222,155.474875,52.5218574879228,104.699597938144,82.5921574074075,128.725786971831,88.7426465517242,42.0705,68.2954424460432,27.4462900826447,68.6883684210526,128.783097435897,77.7243823529412
K,2019,40.6391896296297,44.9689934640523,102.448294117647,0.0,103.188783244366,104.03819595537,51.3888127522195,151.109127104377,38.6835133136095,127.400245454545,88.7837748091603,70.8606666666667,67.28440390625,151.217580821918,115.0056875,102.462118181818,154.595877604167,0.0,106.7116,26.0615652173913,0.0,143.618307692308,59.8865625,173.638806818182,101.5585595,59.214875,39.0721890547264,124.420447089947,124.304298319328,122.643395918367,93.1017878787879,31.6786038961039,91.85016015625,26.2885230769231,66.242,94.3925421245421,49.1793333333333
K,2020,36.1652084912813,126.889342391304,112.916116055846,0.0,90.4864485089463,110.325120689655,36.292042920354,105.738024509804,32.5993440860215,218.94925,138.315477272727,149.147933333333,94.1456824457594,144.129404530744,179.7795,173.585894366197,76.1291534090909,70.3548333333333,75.7495344827586,21.7685,0.0,160.913457142857,189.385326530612,129.465514705882,103.892145454545,78.5611875,43.4698797814208,132.383780434783,146.174358695652,73.6479873646209,102.2915,31.1674666666667,98.0298625,25.3149656357388,0.0,115.706356020942,48.46371875
K,2021,29.5784377828054,0.0,138.93895,0.0,82.0117126019946,0.0,46.9160461285008,81.6720288461538,21.1787401574803,212.863554347826,0.0,0.0,128.276435897436,154.510805555556,0.0,0.0,126.066147727273,0.0,29.4494791666667,0.0,0.0,0.0,0.0,0.0,98.1261256410257,0.0,74.9980833333333,109.806907407407,147.676846153846,102.467909574468,0.0,0.0,117.015105633803,29.858666,0.0,94.0389851485149,30.0418020833333
K,2022,21.7235097402597,0.0,0.0,0.0,55.6500519323671,0.0,32.5128333333333,118.332408163265,32.8221090909091,221.409333333333,0.0,0.0,80.0862589285714,168.939060606061,0.0,0.0,124.951438596491,0.0,26.408375,0.0,0.0,0.0,0.0,0.0,108.823512048193,0.0,96.2607321428571,66.5018382352941,143.466909090909,55.0477916666667,0.0,0.0,96.5027916666667,12.2189027777778,0.0,99.5632635135135,39.4868684210526
L,2012,97.0141103896104,0.0,0.0,82.8005322580645,141.227773529412,74.0733333333334,32.2505972222222,80.7395833333333,83.0980238095238,0.0,83.277,0.0,179.932689655172,0.0,0.0,0.0,93.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.611214285714,0.0,0.0,0.0,35.0534793103448,0.0,0.0,0.0
L,2013,67.7451803874092,0.0,0.0,95.811743902439,75.6327554969217,98.5173846153846,47.2485298742139,38.9104,131.251346534653,0.0,114.760736686391,0.0,154.580845238095,40.6853333333333,0.0,0.0,190.737333333333,0.0,0.0,0.0,211.713458333333,195.298,0.0,0.0,57.4638870967742,0.0,0.0,138.848,0.0,280.896529411765,202.453,0.0,0.0,29.4848001383126,0.0,110.8681875,0.0
L,2014,64.9501565226212,0.0,0.0,86.814225,45.2950871062992,57.0699166666667,50.2758157524613,86.4051581920904,99.3416477272726,193.845611111111,148.273921052632,0.0,101.026450549451,65.1647173913044,191.2756,144.065323529412,87.8731729166667,0.0,136.218269230769,0.0,81.6376532258065,195.095377777778,0.0,173.406259259259,72.3091755725191,58.1559444444444,0.0,98.4784111111111,50.00305,84.2798611111112,117.948083333333,125.392464285714,170.413071038251,21.0938558201058,0.0,129.291532894737,9.0937625
L,2015,79.63504984319,93.0235,104.977719512195,0.0,35.6729393939393,153.765375,26.8030012150668,49.5588360215054,34.6484967741935,152.404928571429,128.994550387597,0.0,102.428784795322,46.2086185185185,183.268086956522,139.09556039489,93.877503030303,171.463285714286,115.60138671024,0.0,88.9907268907563,151.659818181818,107.7483125,169.504,38.0537478386167,114.94475,187.761625,69.0147425149701,110.592358562691,19.2622421875,153.26603,110.701848765432,194.328479400749,15.5119226305609,0.0,52.0144992526158,15.8704126984127
L,2016,84.9115506756756,98.7645555555555,63.9879383561644,0.0,39.7617148468185,143.185393939394,21.7828823170732,63.6588894736842,29.4042395833333,206.994578947368,114.482134920635,0.0,93.3271889952153,45.1284181818182,190.428257575758,143.754833333333,90.4353047337278,176.949547619048,113.576711340206,162.2915625,107.184984693878,55.4077555555556,124.34296835443,170.449880952381,79.8584778037384,130.763361111111,146.89,56.4768223443224,145.377,14.2759807692308,147.195676767677,118.373081081081,165.857196774194,7.91062923351159,118.633233333333,38.385515015015,109.959538461538
L,2017,93.0259163108455,95.8070539568345,76.2881703296703,0.0,46.9146587921117,111.902833333333,23.6021287799791,54.6539810996563,39.330191011236,117.850012820513,125.491959090909,0.0,85.5246436688312,53.0207463976945,181.173065217391,152.237698924731,76.8549705882353,0.0,105.327062176166,0.0,89.6027142857143,146.234875,122.835760869565,167.42055,66.2387124463519,75.3358947368421,94.5635645161291,69.3019208860759,93.0450988023952,17.1762601626016,127.374610576923,106.653856521739,110.71168877551,8.96872907488986,118.831684210526,71.0453658940397,117.156852941176
L,2018,110.708806855277,113.655367549669,91.1885549815499,0.0,41.2773398251192,131.388531746032,19.9377820186599,97.6546436170213,66.2432699115045,137.391769230769,138.610264880952,90.3505,117.081878787879,64.8050428954424,0.0,107.987791666667,121.753307692308,0.0,121.881112903226,145.030147058824,98.6636060606061,76.9118918918919,130.176975609756,83.9935571428572,61.2674051246538,110.4221,107.964295454545,68.9556275862069,131.949254601227,14.9175295138889,146.680181034483,83.2367986111111,101.233183453237,12.9352520593081,131.607578947368,93.8230139593908,126.004394230769
L,2019,56.7779123563218,94.9746217105263,68.7768614514608,0.0,40.0710362600363,111.40104054054,21.1873136546185,88.3211120401338,62.2609652567976,140.587972222222,111.667453488372,87.2974583333333,113.891031347962,47.5228520547946,153.070944444444,108.426172727273,162.284162983425,0.0,170.700282258064,114.309425,0.0,74.258125,118.276854166667,82.9827717391304,60.5297916666667,174.955,95.4921410891089,75.189374005305,153.598306722689,20.8247943548387,142.327303030303,55.2758441558441,85.57347265625,8.03151196581196,180.20975,119.082143678161,96.1906444444444
L,2020,38.732302631579,93.7731075268818,42.1033347826087,0.0,34.7851887183741,102.704587719298,20.4544596412556,48.9146196172248,31.1187779783394,132.737677083333,90.8455681818182,122.568241935484,84.9724970355731,74.1619870550162,176.902352941176,85.5716549295774,115.423279661017,185.1735,109.136594827586,133.168,0.0,132.872814285714,132.611826923077,57.6881323529412,57.3991666666666,98.3546875,89.2824865591398,71.7786425438597,173.809634020619,12.4758727598566,113.274414285714,3.13693333333333,93.7835121951219,11.0142917383821,0.0,125.588905882353,100.779447916667
L,2021,40.5118505617978,0.0,16.821075,0.0,31.0133515625,0.0,19.0177351973684,72.6061923076923,15.1395551181102,168.84447826087,0.0,0.0,111.317103092784,157.171277777778,0.0,0.0,144.895890977444,0.0,53.4842083333333,0.0,0.0,0.0,0.0,0.0,26.274808974359,0.0,155.3941,57.6293816793893,181.775961538462,2.80910638297872,0.0,0.0,98.4910422535211,10.5634959839357,0.0,92.6234158415842,52.8263125
L,2022,40.5088039215686,0.0,0.0,0.0,15.9348269689738,0.0,17.2993728813559,92.8077142857143,15.8495272727273,212.063854166667,0.0,0.0,128.013857142857,162.264,0.0,0.0,132.046439655172,0.0,52.9304583333333,0.0,0.0,0.0,0.0,0.0,24.4901807228916,0.0,139.313982142857,43.4560151515152,182.541636363636,4.092375,0.0,0.0,79.9469027777778,11.2721342592593,0.0,97.9882733333333,49.7350789473684
M,2012,237.912025641026,0.0,0.0,154.155681818182,241.41599132948,153.839098039216,252.21215,205.851596774194,214.681071428571,0.0,190.715935897436,0.0,234.281038461538,0.0,0.0,0.0,93.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.542928571429,0.0,0.0,0.0,266.573875,0.0,0.0,0.0
M,2013,255.656501519757,0.0,0.0,152.16305952381,234.066816983122,177.501364864865,247.5265749354,213.299033333333,200.252274509804,0.0,161.933799401198,0.0,228.317225,234.821055555556,0.0,0.0,172.624,0.0,0.0,0.0,139.148041666667,220.954375,0.0,0.0,165.904812757202,0.0,0.0,189.852833333333,0.0,268.847444444444,187.934416666667,0.0,0.0,265.242836538462,0.0,210.677928571429,0.0
M,2014,252.723143997719,0.0,0.0,178.303681818182,236.832555220884,167.783928571429,239.315797245179,209.534277777778,176.549085820896,227.5486,197.180704545455,0.0,216.710288617886,208.18929245283,200.43472,140.828726744186,172.125851851852,0.0,194.168211538462,0.0,163.947852459016,214.544784090909,0.0,166.361107142857,171.750034172662,183.883833333333,0.0,205.319618518519,151.6695,269.088888888889,238.769416666667,164.66796875,203.118912568306,190.592283333333,0.0,178.776168674699,106.557575
M,2015,251.779053636364,169.7395,149.110157894737,0.0,233.432330792959,166.135208333333,243.481009881423,209.644663934426,209.568855704698,219.2895,188.752787878788,0.0,206.831415432099,192.325707964602,203.405423913043,140.185432249323,178.857615151515,184.696589285714,165.567965141612,0.0,160.300288135593,184.500193181818,192.821375,160.48675,148.905012931035,203.015214285714,188.3176875,199.488920245399,180.188603975535,269.493789473684,198.90942,185.197977848101,217.17616375969,259.618347150259,0.0,149.067059626437,109.656567460317
M,2016,246.582522998806,166.190166666667,198.296138888889,0.0,229.367621183206,163.654785714286,234.959958500669,182.603706081081,194.579602941176,232.469113636364,191.5829765625,0.0,203.602561868687,190.973210176991,196.650722222222,170.622214912281,183.065212121212,181.351590909091,166.3321484375,165.5508125,152.006510416667,143.737455555556,175.761201219512,167.513104166667,157.70990625,149.745111111111,159.449,193.978312962963,189.663830827068,275.577379807692,191.287034653465,176.424992592593,231.362261589404,255.191876130199,151.726633333333,171.765280528053,150.501461538462
M,2017,254.78295109356,172.955079136691,226.810694444444,0.0,236.032188070929,157.78775,233.303443600868,191.369542372882,193.112256976744,206.726975609756,186.234366972477,0.0,192.789235127479,196.180199695122,183.539511627907,163.096378048781,179.55236,0.0,164.181849740933,0.0,178.294543478261,178.858489130435,186.110661764706,198.16653125,151.357856502242,158.027710526316,170.387246753247,199.26769873817,175.030245508982,271.113566326531,203.747232673267,158.451141975309,203.920771551724,261.808175654853,195.581925,184.743841666666,144.961882352941
M,2018,227.710285382831,158.086758278146,178.176207335329,0.0,197.461097162845,141.13705952381,195.350579316389,182.285430555556,145.829812130178,203.394136363636,144.706713855422,185.9385,185.667998150432,171.207726902174,192.250196428571,160.901760416667,151.677968899522,0.0,152.510594771242,145.583117647059,146.164013513514,156.567622222222,178.957573170732,158.130956521739,121.193128116344,116.671375,139.876322115385,155.661039655172,172.870535714286,217.638429648241,182.98625862069,105.019347222222,142.298697841727,224.749238656987,159.910355263158,162.285445431472,129.031307692308
M,2019,218.500172952269,126.86341503268,186.755050863724,0.0,194.389069770947,136.775292887029,195.821926929392,205.191591503268,148.711991150443,204.060472222222,160.322313953488,139.429958333333,176.069569858713,192.943967123288,179.312166666667,165.963281818182,183.804418848168,0.0,217.94563559322,193.885108695652,0.0,146.169602272727,159.729791666667,120.977217391304,125.42671293581,127.166375,129.966722772277,153.703733421751,187.67487394958,221.02553686636,187.129666666667,105.143396103896,148.61809765625,202.69689266055,188.657,142.414038745388,128.257566666667
M,2020,218.260697469325,133.974978494624,199.292596830986,0.0,192.369021065183,131.317125,197.686444232602,184.817218137255,163.42606884058,197.825958333333,125.628081395349,167.222467741935,172.9036208577,165.633581168831,173.697823529412,152.675830985915,167.803218390805,242.3415,187.081775862069,195.898,0.0,204.916871428571,164.735198113208,131.706882352941,118.43679889669,142.6174375,129.147115591398,168.022315450644,160.569473958333,217.61222826087,211.44753030303,112.4511,175.032762195122,197.048689565217,0.0,129.631153439153,107.2813125
M,2021,217.455863431151,0.0,179.94085,0.0,184.674200726612,0.0,181.039705667276,142.061490384615,148.601067460317,137.585782608696,0.0,0.0,130.849925257732,159.276541666667,0.0,0.0,179.336180769231,0.0,196.340782608696,0.0,0.0,0.0,0.0,0.0,100.792154487179,0.0,122.4832,149.631827205882,139.125038461538,210.761188172043,0.0,0.0,134.459971830986,204.935933198381,0.0,89.9533168316832,106.821760416667
M,2022,207.302149006622,0.0,0.0,0.0,185.666503571428,0.0,177.710006726457,169.70556122449,138.232890909091,157.866604166667,0.0,0.0,94.3015,183.697848484848,0.0,0.0,153.244355932203,0.0,195.258666666667,0.0,0.0,0.0,0.0,0.0,96.6178475609756,0.0,135.331,144.395823529412,135.912045454545,217.6010625,0.0,0.0,128.299402777778,203.635541666667,0.0,94.9649662162162,94.2543157894737
